Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0035340-T03-IM6	14	0.445	21.88	156.286%	3.804	89.661%	1.85454	0.312
P-0035349-T02-IM6	15	0.633	19.68	131.2%	3.402	78.047%	1.41292	0.569
P-0035368-T01-IM6	4	0.308	7.277	181.925%	1.903	95.15%	2.79673	0.236
P-0035431-T01-IM6	13	0.581	17.95	138.077%	3.165	81.72%	1.50394	0.504
P-0035440-T01-IM6	3	0.346	5.402	180.067%	1.628	93.993%	3.08073	0.306
P-0035444-T01-IM6	3	0.321	5.445	181.5%	1.641	94.743%	2.41946	0.274
P-0035466-T01-IM6	3	0.147	5.715	190.5%	2.218	99.192%	3.73208	0.08
P-0035469-T01-IM6	12	0.442	19.023	158.525%	3.589	89.725%	1.98087	0.335
P-0035488-T01-IM6	3	0.3	5.294	176.467%	1.66	95.84%	2.19707	0.251
P-0035494-T01-IM6	19	0.564	27.342	143.905%	4.917	83.112%	1.45671	0.494
P-0035502-T01-IM6	30	0.695	34.69	115.633%	5.336	72.614%	0.99811	0.623
P-0035537-T01-IM6	4	0.423	6.827	170.675%	1.819	90.95%	1.9693	0.383
P-0035558-T01-IM6	5	0.346	8.551	171.02%	2.104	94.094%	2.30127	0.272
P-0035560-T01-IM6	16	0.63	21.018	131.362%	3.483	77.882%	1.26783	0.553
P-0035575-T01-IM6	11	0.559	15.482	140.745%	2.99	82.928%	1.71528	0.49
P-0035580-T01-IM6	28	0.681	30.894	110.336%	6.403	74.433%	0.95298	0.64
P-0035731-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0035733-T02-IM6	4	0.376	6.958	173.95%	1.854	92.7%	2.54582	0.323
P-0035756-T01-IM6	7	0.269	12.559	179.414%	2.567	97.023%	2.59859	0.115
P-0035774-T01-IM6	3	0.232	5.621	187.367%	2.181	97.537%	2.88122	0.193
P-0035786-T01-IM6	35	0.547	42.961	122.746%	6.699	84.399%	1.16604	0.365
P-0035792-T01-IM6	4	0.258	7.386	184.65%	1.934	96.7%	2.77583	0.166
P-0035825-T01-IM6	6	0.182	11.428	190.467%	2.81	99.349%	3.33322	0.052
P-0035851-T01-IM6	4	0.354	7.159	178.975%	1.874	93.7%	2.26848	0.3
P-0035869-T01-IM6	6	0.318	10.878	181.3%	2.682	94.823%	2.65756	0.238
P-0035890-T02-IM6	3	0.391	5.295	176.5%	1.602	92.492%	2.61523	0.361
P-0035922-T01-IM6	2	0.131	3.89	194.5%	1.406	99.419%	3.69117	0.044
P-0036002-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0036022-T01-IM6	1	0.054	1.981	198.1%	1.006	100.6%	4.66306	-0.007
P-0036032-T01-IM6	3	0.126	5.812	193.733%	1.731	99.939%	3.6526	0.0
P-0036051-T01-IM6	4	0.28	7.344	183.6%	1.92	96.0%	2.82795	0.196
P-0036059-T01-IM6	10	0.419	15.853	158.53%	3.147	90.846%	1.93796	0.314
P-0036122-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0036177-T01-IM6	11	0.514	16.318	148.345%	3.099	85.951%	1.7702	0.433
P-0036201-T01-IM6	10	0.396	16.245	162.45%	2.914	92.149%	1.87065	0.255
P-0036225-T01-IM6	11	0.513	16.557	150.518%	2.849	85.901%	1.55067	0.411
P-0036243-T01-IM6	6	0.329	10.392	173.2%	2.321	94.754%	2.34762	0.23
P-0036244-T01-IM6	9	0.519	13.976	155.289%	2.578	85.933%	1.78706	0.449
P-0036247-T01-IM6	1	0.146	1.949	194.9%	0.99	99.0%	3.67772	0.107
P-0036267-T01-IM6	2	0.287	3.759	187.95%	1.359	96.096%	2.80801	0.261
P-0036281-T01-IM6	8	0.44	13.083	163.538%	2.541	89.838%	2.25883	0.348
P-0036310-T02-IM6	11	0.403	17.719	161.082%	3.55	91.661%	1.83898	0.297
P-0036327-T01-IM6	10	0.535	15.612	156.12%	3.175	84.855%	1.74734	0.482
P-0036332-T01-IM6	14	0.432	21.317	152.264%	4.23	90.184%	1.74321	0.322
P-0036387-T01-IM6	2	0.161	3.794	189.7%	1.413	99.914%	3.71141	0.109
P-0036451-T01-IM6	7	0.472	11.465	163.786%	2.344	88.595%	1.85755	0.413
P-0036477-T02-IM6	7	0.332	12.217	174.529%	2.499	94.453%	2.33205	0.208
P-0036513-T01-IM6	2	0.289	3.631	181.55%	1.355	95.813%	2.41144	0.253
P-0036532-T01-IM6	2	0.296	3.621	181.05%	1.351	95.53%	2.39071	0.262
P-0036556-T01-IM6	5	0.472	8.48	169.6%	2.0	89.443%	1.99121	0.452
P-0036566-T01-IM6	21	0.737	22.516	107.219%	3.433	68.66%	0.9148	0.675
P-0036617-T01-IM6	13	0.542	18.486	142.2%	3.26	84.173%	1.40955	0.449
P-0036637-T01-IM6	6	0.475	9.057	150.95%	2.489	87.999%	2.52528	0.433
P-0036639-T01-IM6	5	0.461	7.672	153.44%	1.987	88.861%	2.1777	0.412
P-0036667-T01-IM6	23	0.736	25.164	109.409%	7.324	71.475%	1.03421	0.728
P-0036679-T01-IM6	6	0.464	10.202	170.033%	2.536	89.661%	2.1411	0.44
P-0036737-T02-IM6	1	0.51	1.769	176.9%	0.906	90.6%	2.15987	0.523
P-0036744-T01-IM6	6	0.447	9.996	166.6%	2.199	89.774%	2.17905	0.388
P-0036749-T01-IM6	2	0.17	3.833	191.65%	1.398	98.854%	3.63754	0.107
P-0036754-T01-IM6	6	0.246	10.796	179.933%	2.407	98.265%	2.53833	0.121
P-0036789-T01-IM6	9	0.494	13.907	154.522%	2.61	87.0%	1.66791	0.409
P-0036792-T01-IM6	2	0.352	3.55	177.5%	1.324	93.621%	2.18434	0.325
P-0036807-T01-IM6	6	0.31	10.644	177.4%	2.332	95.204%	2.57622	0.197
P-0036808-T01-IM6	17	0.551	22.674	133.376%	3.64	83.507%	1.41926	0.415
P-0036810-T01-IM6	5	0.33	8.722	174.44%	2.115	94.586%	2.76228	0.248
P-0036867-T01-IM6	5	0.255	9.214	184.28%	2.559	96.721%	2.86537	0.171
P-0036885-T01-IM6	18	0.578	23.839	132.439%	3.651	81.639%	1.41865	0.446
P-0036887-T01-IM6	6	0.301	10.685	178.083%	2.341	95.571%	2.49294	0.184
P-0036890-T01-IM6	5	0.32	8.385	167.7%	2.159	96.553%	2.31793	0.249
P-0036891-T01-IM6	3	0.205	5.694	189.8%	1.697	97.976%	2.98319	0.114
P-0036893-T01-IM6	11	0.621	16.308	148.255%	3.371	81.759%	1.45365	0.628
P-0036909-T01-IM6	4	0.29	7.321	183.025%	1.914	95.7%	2.89803	0.21
P-0036917-T01-IM6	2	0.242	3.691	184.55%	1.377	97.369%	2.59299	0.2
P-0036964-T01-IM6	3	0.163	5.718	190.6%	1.723	99.477%	3.73909	0.07
P-0036969-T01-IM6	6	0.423	9.933	165.55%	2.22	90.631%	2.14809	0.352
P-0036970-T01-IM6	3	0.181	5.687	189.567%	1.713	98.9%	3.34222	0.094
P-0036979-T01-IM6	4	0.319	7.311	182.775%	2.33	95.122%	2.51373	0.287
P-0037011-T01-IM6	15	0.604	20.897	139.313%	3.501	80.318%	1.35986	0.535
P-0037047-T01-IM6	3	0.153	5.772	192.4%	1.72	99.304%	3.35619	0.04
P-0037064-T01-IM6	3	0.155	5.769	192.3%	1.719	99.247%	3.35901	0.042
P-0037068-T01-IM6	22	0.66	26.895	122.25%	4.398	75.425%	1.20787	0.584
P-0037145-T01-IM6	1	0.066	1.977	197.7%	1.004	100.4%	4.46823	0.008
P-0037149-T01-IM6	4	0.379	7.099	177.475%	1.858	92.9%	2.21609	0.335
P-0037157-T01-IM6	4	0.221	7.366	184.15%	1.969	98.45%	2.80415	0.131
P-0037161-T01-IM6	3	0.172	5.69	189.667%	1.72	99.304%	3.41347	0.086
P-0037164-T02-IM6	5	0.581	7.066	141.32%	1.828	81.751%	1.71587	0.55
P-0037197-T01-IM6	9	0.511	14.135	157.056%	2.863	86.323%	1.79006	0.453
P-0037219-T01-IM6	5	0.382	8.65	173.0%	2.067	92.439%	2.41137	0.316
P-0037226-T01-IM6	7	0.469	11.312	161.6%	2.342	88.519%	1.96829	0.401
P-0037235-T01-IM6	9	0.471	13.971	155.233%	2.646	88.2%	1.86456	0.376
P-0037236-T01-IM6	10	0.422	16.532	165.32%	3.141	90.673%	1.94871	0.316
P-0037244-T01-IM6	20	0.634	25.279	126.395%	4.263	77.831%	1.24961	0.559
P-0037258-T01-IM6	1	0.427	1.852	185.2%	0.939	93.9%	2.6045	0.456
P-0037275-T01-IM6	6	0.386	10.313	171.883%	2.26	92.264%	2.1676	0.305
P-0037279-T02-IM6	6	0.56	9.485	158.083%	2.079	84.875%	1.79343	0.546
P-0037315-T01-IM6	6	0.231	10.966	182.767%	2.409	98.347%	3.46964	0.088
P-0037322-T01-IM6	25	0.569	32.087	128.348%	5.006	82.298%	1.24771	0.424
P-0037326-T01-IM6	1	0.215	1.903	190.3%	0.977	97.7%	3.02572	0.19
P-0037332-T01-IM6	11	0.524	15.675	142.5%	3.072	85.202%	1.69626	0.443
P-0037338-T01-IM6	37	0.602	43.568	117.751%	6.376	80.33%	1.1232	0.431
P-0037369-T01-IM6	3	0.187	5.561	185.367%	1.738	100.343%	3.17066	0.122
P-0037376-T01-IM6	7	0.243	12.607	180.1%	2.604	98.422%	2.6214	0.09
P-0037378-T01-IM6	8	0.31	13.567	169.588%	2.737	96.768%	2.53223	0.181
P-0037396-T01-IM6	3	0.303	5.624	187.467%	2.137	95.57%	2.90829	0.277
P-0037404-T01-IM6	2	0.472	3.397	169.85%	1.265	89.449%	2.05742	0.46
P-0037412-T01-IM6	2	0.397	3.493	174.65%	1.303	92.136%	2.62181	0.375
P-0037413-T01-IM6	2	0.126	3.877	193.85%	1.413	99.914%	3.79411	0.051
P-0037419-T01-IM6	2	0.453	3.556	177.8%	1.295	91.57%	2.25655	0.46
P-0037452-T02-IM6	8	0.299	14.016	175.2%	2.718	96.096%	2.49517	0.143
P-0037459-T01-IM6	10	0.321	17.271	172.71%	4.033	95.059%	2.17557	0.228
P-0037475-T01-IM6	7	0.429	11.696	167.086%	2.393	90.447%	2.18291	0.35
P-0037479-T01-IM6	1	0.302	1.895	189.5%	0.962	96.2%	2.94972	0.301
P-0037491-T01-IM6	3	0.269	5.535	184.5%	1.668	96.302%	2.73999	0.207
P-0037494-T01-IM6	4	0.321	7.081	177.025%	1.895	94.75%	2.38287	0.255
P-0037507-T01-IM6	5	0.456	8.471	169.42%	2.008	89.8%	1.96684	0.422
P-0037552-T01-IM6	17	0.456	24.717	145.394%	4.28	89.244%	1.65726	0.305
P-0037556-T02-IM6	7	0.469	11.502	164.314%	2.669	88.967%	1.8334	0.428
P-0037587-T02-IM6	5	0.368	8.768	175.36%	2.081	93.065%	2.28064	0.298
P-0037642-T01-IM6	5	0.333	8.886	177.72%	2.109	94.317%	2.57645	0.249
P-0037643-T01-IM6	2	0.253	3.771	188.55%	1.936	96.8%	2.86237	0.233
P-0037650-T01-IM6	14	0.453	20.903	149.307%	3.996	89.353%	1.64268	0.342
P-0037652-T01-IM6	8	0.346	13.748	171.85%	2.659	94.01%	2.21734	0.21
P-0037668-T01-IM6	3	0.317	5.429	180.967%	1.643	94.859%	2.76505	0.268
P-0037692-T01-IM6	6	0.258	10.617	176.95%	2.75	97.227%	2.62886	0.166
P-0037693-T01-IM6	25	0.636	30.308	121.232%	4.833	77.39%	1.10954	0.538
P-0037718-T01-IM6	2	0.03	3.971	198.55%	1.446	102.248%	5.36493	-0.069
P-0037729-T01-IM6	9	0.267	15.906	176.733%	2.936	97.867%	2.31205	0.076
P-0037743-T01-IM6	3	0.197	5.66	188.667%	1.706	98.496%	3.60667	0.113
P-0037761-T02-IM6	3	0.453	5.218	173.933%	1.571	90.702%	2.27042	0.443
P-0037767-T01-IM6	2	0.263	3.742	187.1%	1.365	96.52%	3.46479	0.223
P-0037770-T01-IM6	9	0.445	14.19	157.667%	2.688	89.6%	1.97986	0.341
P-0037771-T01-IM6	10	0.613	13.682	136.82%	2.764	79.79%	1.59359	0.569
P-0037774-T01-IM6	6	0.382	10.051	167.517%	2.266	92.509%	2.35422	0.301
P-0037833-T01-IM6	6	0.457	9.95	165.833%	2.188	89.325%	2.04592	0.403
P-0037863-T01-IM6	12	0.431	18.6	155.0%	3.408	91.083%	1.82521	0.312
P-0037870-T01-IM6	3	0.257	5.555	185.167%	1.674	96.648%	2.68959	0.192
P-0037879-T01-IM6	5	0.412	8.621	172.42%	2.045	91.455%	2.34687	0.36
P-0037901-T01-IM6	6	0.592	8.066	134.433%	1.976	80.67%	1.62183	0.555
P-0037914-T01-IM6	17	0.628	22.091	129.947%	3.571	77.926%	1.31078	0.544
P-0037924-T01-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0037925-T01-IM6	3	0.21	5.636	187.867%	1.699	98.092%	2.92962	0.131
P-0037965-T01-IM6	17	0.765	17.715	104.206%	4.874	68.25%	0.93889	0.758
P-0037975-T01-IM6	3	0.333	5.424	180.8%	1.635	94.397%	2.4195	0.289
P-0037982-T01-IM6	1	0.058	1.98	198.0%	1.005	100.5%	4.6035	-0.003
P-0037983-T01-IM6	23	0.633	27.27	118.565%	4.588	77.551%	1.19378	0.538
P-0038013-T01-IM6	4	0.37	7.121	178.025%	1.864	93.2%	2.36271	0.322
P-0038019-T01-IM6	2	0.18	3.849	192.45%	1.392	98.429%	3.27622	0.112
P-0038020-T01-IM6	8	0.456	12.425	155.312%	2.52	89.095%	2.02411	0.369
P-0038021-T01-IM6	5	0.138	9.512	190.24%	2.266	101.339%	3.53868	-0.013
P-0038022-T01-IM6	3	0.097	5.833	194.433%	1.756	101.383%	3.87969	-0.015
P-0038040-T01-IM6	17	0.652	22.951	135.006%	4.458	77.604%	1.34173	0.62
P-0038046-T01-IM6	7	0.276	12.581	179.729%	2.89	96.333%	2.49606	0.157
P-0038048-T01-IM6	12	0.472	17.777	148.142%	3.3	88.196%	1.98704	0.36
P-0038091-T01-IM6	4	0.145	7.707	192.675%	2.45	100.021%	3.51295	0.062
P-0038095-T01-IM6	7	0.198	12.728	181.829%	2.683	101.408%	2.60771	0.05
P-0038098-T02-IM6	15	0.542	20.186	134.573%	3.467	84.087%	1.45189	0.426
P-0038099-T01-IM6	7	0.364	11.866	169.514%	2.794	93.133%	2.08405	0.283
P-0038143-T01-IM6	35	0.692	38.676	110.503%	5.641	72.226%	1.01113	0.584
P-0038151-T01-IM6	11	0.391	17.908	162.8%	3.066	92.443%	2.14007	0.227
P-0038165-T01-IM6	25	0.625	30.941	123.764%	4.616	78.025%	1.23887	0.502
P-0038172-T01-IM6	4	0.381	7.095	177.375%	1.857	92.85%	2.21112	0.338
P-0038206-T01-IM6	1	0.149	1.948	194.8%	0.989	98.9%	3.65325	0.111
P-0038208-T01-IM6	7	0.436	11.198	159.971%	2.381	89.993%	2.23931	0.357
P-0038228-T01-IM6	4	0.378	7.113	177.825%	1.859	92.95%	2.33952	0.336
P-0038256-T01-IM6	7	0.505	10.918	155.971%	2.864	86.353%	2.26558	0.468
P-0038266-T01-IM6	3	0.228	5.605	186.833%	1.689	97.514%	2.88093	0.154
P-0038268-T01-IM6	14	0.607	19.326	138.043%	3.408	80.327%	1.42243	0.549
P-0038269-T02-IM6	4	0.421	6.997	174.925%	1.831	91.55%	2.25483	0.395
P-0038282-T01-IM6	1	0.128	1.942	194.2%	0.997	99.7%	3.54656	0.092
P-0038283-T01-IM6	3	0.359	5.56	185.333%	2.109	94.317%	2.67868	0.352
P-0038288-T01-IM6	3	0.177	5.695	189.833%	1.716	99.073%	3.44538	0.088
P-0038289-T01-IM6	3	0.113	5.831	194.367%	1.737	100.286%	3.91603	-0.018
P-0038343-T01-IM6	2	0.441	3.568	178.4%	1.299	91.853%	2.22564	0.445
P-0038391-T01-IM6	16	0.584	21.96	137.25%	3.821	81.464%	1.53273	0.505
P-0038394-T01-IM6	4	0.52	6.121	153.025%	1.714	85.7%	1.93575	0.489
P-0038428-T02-IM6	5	0.299	9.0	180.0%	2.136	95.525%	2.74464	0.201
P-0038441-T01-IM6	15	0.562	20.25	135.0%	3.991	83.218%	1.35017	0.495
P-0038442-T01-IM6	1	0.183	1.936	193.6%	0.983	98.3%	3.44883	0.153
P-0038443-T01-IM6	8	0.28	13.971	174.638%	3.337	96.331%	2.7048	0.172
P-0038507-T01-IM6	4	0.338	6.892	172.3%	2.307	94.183%	3.12276	0.299
P-0038563-T01-IM6	6	0.287	10.786	179.767%	2.351	95.979%	2.3353	0.161
P-0038566-T01-IM6	6	0.087	11.602	193.367%	2.891	102.212%	3.8599	-0.087
P-0038658-T01-IM6	6	0.361	9.885	164.75%	2.659	94.01%	2.11314	0.302
P-0038721-T01-IM6	6	0.508	9.516	158.6%	2.124	86.712%	1.85503	0.464
P-0038759-T01-IM6	1	0.009	1.996	199.6%	1.023	102.3%	6.20995	-0.042
P-0038763-T01-IM6	3	0.384	5.097	169.9%	1.599	92.318%	2.35889	0.347
P-0038772-T01-IM6	4	0.243	7.431	185.775%	1.943	97.15%	2.64911	0.143
P-0038774-T01-IM6	2	0.294	3.624	181.2%	1.352	95.601%	2.48438	0.259
P-0038790-T01-IM6	11	0.466	16.805	152.773%	3.192	88.53%	2.00954	0.365
P-0038821-T01-IM6	7	0.461	11.528	164.686%	2.357	89.086%	1.95221	0.396
P-0038833-T01-IM6	8	0.29	14.113	176.412%	2.727	96.414%	2.39538	0.126
P-0038834-T01-IM6	3	0.107	5.816	193.867%	1.751	101.094%	4.06615	-0.002
P-0038852-T01-IM6	3	0.184	5.683	189.433%	1.712	98.842%	3.29812	0.097
P-0038858-T01-IM6	4	0.439	6.946	173.65%	2.234	91.203%	2.49742	0.428
P-0038945-T01-IM6	7	0.402	11.693	167.043%	2.423	91.581%	2.07675	0.309
P-0038954-T01-IM6	1	0.315	1.891	189.1%	0.96	96.0%	2.90793	0.317
P-0038958-T01-IM6	4	0.18	7.573	189.325%	1.982	99.1%	3.26476	0.055
P-0038961-T01-IM6	3	0.333	5.424	180.8%	1.635	94.397%	2.4712	0.289
P-0038972-T01-IM6	15	0.572	22.222	148.147%	4.161	83.22%	1.53388	0.529
P-0038984-T01-IM6	21	0.491	28.6	136.19%	5.305	87.214%	1.42577	0.368
P-0038992-T01-IM6	12	0.586	16.453	137.108%	3.826	81.571%	1.58208	0.546
P-0039013-T01-IM6	6	0.455	9.775	162.917%	2.531	89.484%	1.88354	0.415
P-0039021-T01-IM6	1	0.258	1.883	188.3%	0.967	96.7%	2.84178	0.239
P-0039029-T01-IM6	4	0.127	7.698	192.45%	2.013	100.65%	3.69162	-0.018
P-0039031-T01-IM6	4	0.182	7.626	190.65%	2.413	98.51%	3.12548	0.095
P-0039044-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0039046-T01-IM6	1	0.156	1.93	193.0%	0.99	99.0%	3.34681	0.124
P-0039050-T01-IM6	4	0.237	7.322	183.05%	1.958	97.9%	2.69689	0.15
P-0039065-T01-IM6	4	0.277	7.34	183.5%	1.922	96.1%	2.70108	0.193
P-0039077-T01-IM6	6	0.57	9.534	158.9%	2.393	84.605%	1.73599	0.561
P-0039078-T01-IM6	7	0.551	10.459	149.414%	2.221	83.946%	1.76289	0.504
P-0039079-T01-IM6	2	0.334	3.573	178.65%	1.333	94.257%	2.2406	0.305
P-0039129-T01-IM6	4	0.21	7.241	181.025%	2.014	100.7%	3.16024	0.135
P-0039146-T01-IM6	5	0.252	8.944	178.88%	2.196	98.208%	2.88397	0.156
P-0039219-T01-IM6	2	0.234	3.803	190.15%	1.375	97.227%	3.03433	0.188
P-0039223-T01-IM6	2	0.139	3.864	193.2%	1.408	99.561%	3.44485	0.068
P-0039237-T01-IM6	5	0.412	8.403	168.06%	2.038	91.142%	2.52181	0.353
P-0039257-T01-IM6	3	0.537	4.739	157.967%	1.483	85.621%	1.67725	0.52
P-0039258-T01-IM6	6	0.324	10.585	176.417%	2.32	94.714%	2.43774	0.216
P-0039263-T02-IM6	5	0.319	8.932	178.64%	2.12	94.809%	2.67114	0.229
P-0039278-T01-IM6	5	0.259	9.131	182.62%	2.166	96.866%	2.81044	0.146
P-0039279-T01-IM6	1	0.047	1.984	198.4%	1.007	100.7%	4.81855	-0.017
P-0039320-T01-IM6	1	0.256	1.884	188.4%	0.967	96.7%	2.84794	0.237
P-0039352-T01-IM6	8	0.466	12.694	158.675%	2.504	88.53%	1.84135	0.382
P-0039359-T01-IM6	3	0.33	5.226	174.2%	1.639	94.628%	3.14382	0.284
P-0039368-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0039387-T01-IM6	3	0.235	5.593	186.433%	1.686	97.341%	2.89878	0.163
P-0039390-T01-IM6	5	0.375	8.792	175.84%	2.076	92.842%	2.2023	0.31
P-0039391-T01-IM6	2	0.315	3.782	189.1%	1.919	95.95%	2.90793	0.317
P-0039397-T01-IM6	19	0.485	26.003	136.858%	4.225	88.097%	1.56065	0.312
P-0039401-T01-IM6	44	0.794	37.203	84.552%	5.229	60.786%	0.6886	0.702
P-0039404-T01-IM6	13	0.655	18.424	141.723%	3.377	77.474%	1.5266	0.626
P-0039409-T01-IM6	8	0.306	14.01	175.125%	2.707	95.707%	2.20996	0.15
P-0039416-T01-IM6	1	0.258	1.883	188.3%	0.967	96.7%	2.84178	0.239
P-0039418-T01-IM6	3	0.347	5.482	182.733%	1.633	94.281%	2.56982	0.319
P-0039430-T02-IM6	9	0.571	13.895	154.389%	3.246	83.811%	1.57126	0.549
P-0039465-T02-IM6	19	0.475	27.316	143.768%	4.745	88.112%	1.58297	0.334
P-0039531-T02-IM6	5	0.43	8.56	171.2%	2.03	90.784%	2.21049	0.385
P-0039584-T01-IM6	4	0.5	6.191	154.775%	1.735	86.75%	1.79215	0.467
P-0039587-T01-IM6	6	0.431	9.551	159.183%	2.212	90.305%	2.54507	0.364
P-0039591-T01-IM6	3	0.247	5.573	185.767%	1.68	96.995%	2.71257	0.178
P-0039592-T02-IM6	7	0.394	11.742	167.743%	2.432	91.921%	2.23819	0.298
P-0039598-T01-IM6	1	0.112	1.961	196.1%	0.996	99.6%	3.94263	0.064
P-0039604-T01-IM6	5	0.475	7.755	155.1%	2.332	88.141%	2.20315	0.443
P-0039620-T01-IM6	15	0.662	18.517	123.447%	3.632	75.732%	1.33767	0.618
P-0039647-T01-IM6	5	0.128	9.587	191.74%	2.26	101.07%	3.26423	-0.049
P-0039650-T01-IM6	21	0.534	28.389	135.186%	4.257	85.14%	1.38567	0.366
P-0039651-T01-IM6	10	0.506	15.165	151.65%	2.999	86.574%	1.72056	0.436
P-0039658-T01-IM6	2	0.261	3.744	187.2%	1.365	96.52%	3.09235	0.22
P-0039676-T01-IM6	1	0.263	1.881	188.1%	0.965	96.5%	2.8209	0.245
P-0039680-T01-IM6	29	0.773	29.219	100.755%	5.123	63.543%	0.95912	0.732
P-0039699-T01-IM6	4	0.232	7.357	183.925%	1.959	97.95%	2.62829	0.141
P-0039716-T01-IM6	2	0.056	3.953	197.65%	1.429	101.046%	4.43486	-0.059
P-0039781-T01-IM6	7	0.423	11.525	164.643%	2.719	90.633%	2.08978	0.36
P-0039785-T01-IM6	6	0.421	10.421	173.683%	2.583	91.323%	2.1525	0.383
P-0039793-T01-IM6	15	0.533	21.048	140.32%	3.878	84.625%	1.52579	0.44
P-0039795-T01-IM6	7	0.52	11.251	160.729%	2.586	86.2%	1.95372	0.484
P-0039801-T01-IM6	5	0.134	9.552	191.04%	2.261	101.115%	3.11887	-0.031
P-0039832-T01-IM6	13	0.565	19.204	147.723%	3.615	82.934%	1.58457	0.504
P-0039853-T01-IM6	10	0.418	16.07	160.7%	2.878	91.01%	1.87616	0.285
P-0039859-T02-IM6	4	0.189	7.557	188.925%	1.975	98.75%	3.01972	0.067
P-0039902-T01-IM6	47	0.631	56.068	119.294%	11.218	77.597%	1.07904	0.569
P-0039904-T02-IM6	8	0.401	13.34	166.75%	2.591	91.606%	2.05787	0.291
P-0039908-T01-IM6	2	0.131	3.89	194.5%	1.407	99.49%	3.69784	0.044
P-0039941-T01-IM6	4	0.343	7.019	175.475%	1.879	93.95%	2.67922	0.282
P-0039952-T01-IM6	5	0.415	8.663	173.26%	2.045	91.455%	2.12308	0.369
P-0039968-T02-IM6	7	0.359	11.696	167.086%	2.483	93.849%	2.1882	0.257
P-0039973-T01-IM6	3	0.227	5.466	182.2%	1.71	98.727%	2.89172	0.168
P-0039978-T01-IM6	21	0.483	30.246	144.029%	4.75	88.205%	1.50917	0.316
P-0039980-T01-IM6	5	0.284	9.067	181.34%	2.543	96.116%	2.42263	0.218
P-0039988-T01-IM6	29	0.702	30.92	106.621%	4.784	71.316%	0.95682	0.609
P-0040010-T01-IM6	2	0.184	3.82	191.0%	1.393	98.5%	3.36636	0.124
P-0040011-T01-IM6	4	0.202	7.421	185.525%	1.983	99.15%	3.05503	0.107
P-0040019-T01-IM6	7	0.375	11.593	165.614%	2.463	93.093%	2.52116	0.277
P-0040034-T03-IM6	3	0.579	4.639	154.633%	1.449	83.658%	1.54653	0.569
P-0040055-T01-IM6	4	0.175	7.589	189.725%	1.983	99.15%	3.1477	0.047
P-0040059-T01-IM6	3	0.123	5.788	192.933%	1.743	100.632%	3.69082	0.018
P-0040060-T01-IM6	4	0.199	7.527	188.175%	1.97	98.5%	3.09114	0.083
P-0040065-T01-IM6	16	0.519	23.11	144.438%	4.37	85.703%	1.58241	0.435
P-0040079-T01-IM6	1	0.028	1.99	199.0%	1.01	101.0%	5.34295	-0.04
P-0040095-T01-IM6	4	0.209	7.246	181.15%	2.016	100.8%	2.91344	0.133
P-0040097-T01-IM6	11	0.526	17.122	155.655%	3.081	85.452%	1.68028	0.454
P-0040099-T01-IM6	5	0.137	9.469	189.38%	2.285	102.188%	3.30279	0.003
P-0040127-T01-IM6	3	0.648	4.478	149.267%	1.392	80.367%	1.4335	0.647
P-0040133-T01-IM6	8	0.516	12.521	156.513%	2.994	86.429%	1.68464	0.481
P-0040134-T01-IM6	1	0.149	1.948	194.8%	0.989	98.9%	3.65325	0.111
P-0040135-T01-IM6	1	0.023	1.992	199.2%	1.011	101.1%	5.5411	-0.047
P-0040144-T01-IM6	1	0.112	1.949	194.9%	1.0	100.0%	3.67787	0.074
P-0040145-T01-IM6	6	0.43	9.896	164.933%	2.212	90.305%	2.3249	0.362
P-0040162-T01-IM6	6	0.337	10.578	176.3%	2.307	94.183%	2.66444	0.233
P-0040163-T01-IM6	5	0.211	9.253	185.06%	2.208	98.745%	2.78693	0.086
P-0040251-T01-IM6	22	0.653	26.144	118.836%	4.433	76.025%	1.18682	0.575
P-0040258-T01-IM6	4	0.405	6.878	171.95%	1.833	91.65%	2.56097	0.359
P-0040267-T01-IM6	8	0.267	14.229	177.862%	2.757	97.475%	2.62292	0.096
P-0040295-T01-IM6	2	0.199	3.805	190.25%	1.387	98.076%	3.18817	0.143
P-0040360-T01-IM6	3	0.232	5.582	186.067%	1.689	97.514%	2.90535	0.161
P-0040370-T01-IM6	2	0.126	3.877	193.85%	1.413	99.914%	3.60971	0.051
P-0040374-T01-IM6	6	0.385	10.372	172.867%	2.262	92.346%	2.18223	0.305
P-0040375-T01-IM6	16	0.578	21.544	134.65%	4.161	81.604%	1.52462	0.509
P-0040465-T01-IM6	1	0.349	1.879	187.9%	0.953	95.3%	2.80448	0.36
P-0040473-T01-IM6	12	0.469	18.46	153.833%	3.535	88.375%	1.86198	0.373
P-0040483-T01-IM6	7	0.316	11.984	171.2%	2.849	94.967%	2.68234	0.218
