Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0006021-T01-IM5	5	0.258	9.192	183.84%	2.164	96.777%	2.97952	0.138
P-0006028-T01-IM5	3	0.385	5.258	175.267%	1.603	92.549%	2.63954	0.35
P-0006046-T01-IM5	21	0.645	25.759	122.662%	4.117	76.451%	1.30998	0.553
P-0006047-T02-IM5	2	0.134	3.901	195.05%	1.403	99.207%	3.80448	0.035
P-0006060-T01-IM5	24	0.549	32.269	134.454%	4.905	84.12%	1.33173	0.4
P-0006065-T01-IM5	2	0.065	3.952	197.6%	1.421	100.48%	4.63144	-0.077
P-0006071-T01-IM5	19	0.564	23.672	124.589%	4.163	83.26%	1.38085	0.452
P-0006084-T01-IM5	5	0.297	8.81	176.2%	2.147	96.017%	2.41445	0.209
P-0006088-T01-IM5	7	0.394	11.339	161.986%	2.443	92.337%	2.29014	0.304
P-0006094-T01-IM5	11	0.639	13.394	121.764%	3.19	77.369%	1.64715	0.602
P-0006105-T01-IM5	4	0.379	5.997	149.925%	2.189	109.45%	5.83859	0.351
P-0006114-T01-IM5	2	0.127	3.906	195.3%	1.405	99.349%	4.02546	0.023
P-0006115-T01-IM5	23	0.485	29.849	129.778%	5.465	87.51%	1.41499	0.333
P-0006116-T02-IM6	5	0.164	9.647	192.94%	2.619	98.989%	3.45167	0.023
P-0006123-T01-IM5	2	0.524	2.518	125.9%	1.232	87.116%	3.09102	0.511
P-0006127-T01-IM5	6	0.626	8.102	135.033%	2.221	78.524%	2.29238	0.602
P-0006133-T01-IM5	61	0.901	43.778	71.767%	9.461	52.319%	0.9028	0.891
P-0006134-T01-IM5	6	0.413	9.212	153.533%	2.287	93.366%	2.46898	0.352
P-0006139-T02-IM6	4	0.128	7.731	193.275%	2.001	100.05%	3.89181	-0.051
P-0006140-T01-IM5	8	0.259	13.999	174.988%	3.101	98.062%	2.63285	0.135
P-0006149-T02-IM5	3	0.436	5.094	169.8%	1.566	90.413%	2.75705	0.409
P-0006151-T01-IM5	6	0.557	9.195	153.25%	2.879	83.11%	2.27642	0.537
P-0006171-T01-IM5	1	0.757	1.27	127.0%	0.709	70.9%	1.00768	0.757
P-0006172-T01-IM5	5	0.521	7.836	156.72%	1.923	85.999%	2.42676	0.486
P-0006175-T01-IM5	15	0.597	16.024	106.827%	3.496	80.204%	1.4129	0.519
P-0006191-T01-IM5	3	0.386	5.255	175.167%	1.602	92.492%	2.37189	0.351
P-0006198-T01-IM5	1	0.86	0.928	92.8%	0.563	56.3%	0.62359	0.859
P-0006206-T01-IM5	1	0.214	1.92	192.0%	0.977	97.7%	3.22397	0.19
P-0006210-T01-IM5	4	0.385	5.954	148.85%	2.18	109.0%	4.15482	0.357
P-0006221-T02-IM5	13	0.393	20.39	156.846%	4.61	92.2%	1.87566	0.304
P-0006268-T01-IM5	2	0.073	3.946	197.3%	1.419	100.338%	4.30638	-0.064
P-0006280-T02-IM6	5	0.335	8.953	179.06%	2.108	94.273%	2.54914	0.253
P-0006289-T01-IM5	5	0.353	8.563	171.26%	2.095	93.691%	2.45203	0.28
P-0006290-T01-IM5	14	0.71	15.727	112.336%	2.828	70.7%	1.24989	0.658
P-0006292-T01-IM5	1	0.434	1.839	183.9%	0.934	93.4%	2.5171	0.455
P-0006294-T01-IM5	4	0.167	7.651	191.275%	1.981	99.05%	3.29795	0.012
P-0006311-T02-IM5	7	0.494	10.694	152.771%	2.301	86.97%	1.96499	0.43
P-0006312-T02-IM5	3	0.334	5.546	184.867%	1.643	94.859%	2.64417	0.318
P-0006314-T01-IM5	8	0.31	14.123	176.538%	2.697	95.353%	2.27764	0.145
P-0006321-T01-IM5	2	0.133	3.86	193.0%	1.413	99.914%	4.18497	0.065
P-0006341-T01-IM5	19	0.654	23.669	124.574%	4.218	75.758%	1.35676	0.592
P-0006343-T01-IM5	6	0.351	9.991	166.517%	3.682	150.317%	10.09639	0.325
P-0006351-T01-IM5	8	0.683	10.262	128.275%	2.114	74.741%	1.35653	0.655
P-0006364-T01-IM5	6	0.326	10.534	175.567%	2.675	94.576%	2.58046	0.25
P-0006370-T01-IM5	2	0.539	2.532	126.6%	1.209	85.489%	2.91791	0.525
P-0006372-T01-IM5	3	0.366	5.293	176.433%	1.614	93.184%	2.62634	0.327
P-0006397-T01-IM5	2	0.449	2.732	136.6%	1.316	93.055%	4.86401	0.433
P-0006402-T01-IM5	6	0.436	9.473	157.883%	2.207	90.1%	2.25544	0.37
P-0006415-T01-IM5	4	0.252	7.318	182.95%	1.944	97.2%	3.32761	0.165
P-0006421-T01-IM5	9	0.753	11.143	123.811%	2.527	70.086%	1.12627	0.746
P-0006457-T01-IM5	7	0.556	9.327	133.243%	2.863	86.323%	2.31748	0.529
P-0006471-T01-IM5	2	0.32	3.127	156.35%	1.434	101.399%	4.38799	0.299
P-0006474-T01-IM5	14	0.438	21.784	155.6%	4.427	90.366%	2.36217	0.348
P-0006485-T01-IM5	11	0.79	11.785	107.136%	2.623	63.617%	1.72404	0.772
P-0006516-T01-IM5	2	0.129	3.864	193.2%	1.415	100.056%	4.62965	0.061
P-0006561-T03-IM6	4	0.409	6.884	172.1%	1.83	91.5%	2.76848	0.366
P-0006566-T01-IM5	4	0.432	5.96	149.0%	2.084	104.2%	3.66354	0.406
P-0006569-T01-IM5	3	0.411	5.181	172.7%	2.745	91.5%	1.99127	0.401
P-0006582-T02-IM5	4	0.207	7.568	189.2%	1.96	98.0%	3.08837	0.077
P-0006588-T01-IM5	1	0.047	1.988	198.8%	1.002	100.2%	5.09476	-0.053
P-0006596-T01-IM5	3	0.502	3.95	131.667%	1.555	89.778%	3.08512	0.481
P-0006606-T02-IM5	3	0.126	5.828	194.267%	1.727	99.708%	3.73626	-0.019
P-0006607-T02-IM5	1	0.137	1.964	196.4%	0.991	99.1%	4.02315	0.092
P-0006637-T01-IM5	8	0.407	13.384	167.3%	2.584	91.358%	1.85178	0.299
P-0006640-T01-IM5	3	0.502	4.957	165.233%	1.522	87.873%	2.23486	0.487
P-0006642-T01-IM5	20	0.504	29.127	145.635%	4.24	86.549%	1.47239	0.318
P-0006654-T02-IM6	3	0.449	4.447	148.233%	1.563	90.24%	2.81613	0.422
P-0006663-T01-IM5	20	0.506	28.265	141.325%	5.031	86.281%	1.66163	0.39
P-0006671-T01-IM5	2	0.948	0.8	40.0%	0.459	32.456%	0.22062	0.947
P-0006677-T02-IM6	9	0.569	12.737	141.522%	2.472	82.4%	1.63824	0.506
P-0006713-T01-IM5	43	0.66	42.786	99.502%	7.581	75.434%	0.87711	0.553
P-0006718-T01-IM5	14	0.438	22.865	163.321%	4.217	89.907%	1.82359	0.33
P-0006720-T01-IM5	1	0.407	1.608	160.8%	0.917	91.7%	1.62946	0.396
P-0006747-T01-IM5	6	0.391	9.777	162.95%	3.197	92.289%	2.27822	0.358
P-0006768-T03-IM6	13	0.629	13.011	100.085%	3.717	85.274%	1.81663	0.591
P-0006776-T01-IM5	2	0.407	3.216	160.8%	1.833	91.65%	1.62946	0.396
P-0006779-T01-IM5	4	0.339	6.546	163.65%	1.922	96.1%	2.86318	0.289
P-0006783-T01-IM5	6	0.476	9.401	156.683%	2.155	87.978%	1.87227	0.419
P-0006789-T01-IM5	2	0.234	3.827	191.35%	1.377	97.369%	3.58073	0.196
P-0006793-T02-IM6	33	0.545	41.642	126.188%	6.256	84.356%	1.26422	0.354
P-0006810-T01-IM5	3	0.43	4.47	149.0%	1.59	91.799%	3.37216	0.401
P-0006814-T02-IM5	3	0.449	4.448	148.267%	1.563	90.24%	2.7221	0.422
P-0006844-T01-IM5	4	0.606	4.248	106.2%	1.745	87.25%	3.05264	0.588
P-0006855-T01-IM5	4	0.264	7.217	180.425%	1.941	97.05%	3.29296	0.185
P-0006878-T01-IM5	5	0.514	7.866	157.32%	1.931	86.357%	1.87591	0.478
P-0006886-T01-IM5	4	0.386	5.847	146.175%	1.946	97.3%	3.66764	0.349
P-0006895-T01-IM5	35	0.665	39.037	111.534%	5.866	75.106%	1.02652	0.546
P-0006896-T01-IM5	9	0.285	15.932	177.022%	3.535	98.043%	2.89638	0.185
P-0006915-T01-IM5	5	0.312	8.917	178.34%	2.126	95.078%	2.70325	0.22
P-0006920-T01-IM5	6	0.196	11.151	185.85%	2.436	99.449%	2.91951	0.033
P-0006921-T01-IM5	2	0.53	3.196	159.8%	1.218	86.126%	2.42928	0.519
P-0006924-T01-IM5	2	0.608	2.0	100.0%	1.188	84.004%	4.18998	0.599
P-0006941-T01-IM5	2	0.802	2.174	108.7%	0.907	64.135%	0.80228	0.799
P-0006942-T01-IM5	9	0.486	13.797	153.3%	3.156	87.532%	2.00406	0.43
