Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
P-0019131-T01-IM6	1	0.124	1.964	196.4%	0.993	99.3%	4.00374	0.074
P-0019138-T01-IM6	3	0.373	5.428	180.933%	1.62	93.531%	2.62178	0.353
P-0019161-T01-IM6	15	0.721	18.7	124.667%	3.748	69.599%	1.39247	0.693
P-0019202-T01-IM6	3	0.331	5.452	181.733%	1.637	94.512%	2.65046	0.288
P-0019206-T02-IM6	9	0.524	12.922	143.578%	2.559	85.3%	1.75338	0.449
P-0019215-T01-IM6	1	0.233	1.931	193.1%	0.976	97.6%	3.37047	0.226
P-0019252-T03-IM6	16	0.569	20.495	128.094%	3.495	82.378%	1.46658	0.455
P-0019262-T01-IM6	34	0.571	42.521	125.062%	6.683	82.262%	1.22132	0.423
P-0019266-T01-IM6	13	0.599	17.932	137.938%	3.123	80.636%	1.48002	0.53
P-0019268-T01-IM6	5	0.449	8.51	170.2%	2.015	90.114%	2.07983	0.414
P-0019303-T02-IM6	4	0.416	7.039	175.975%	1.836	91.8%	2.15814	0.393
P-0019320-T01-IM6	55	0.783	45.988	83.615%	6.851	62.282%	0.66337	0.692
P-0019323-T01-IM6	26	0.699	30.609	117.727%	4.424	71.767%	1.06072	0.612
P-0019344-T01-IM6	1	0.317	1.9	190.0%	0.962	96.2%	2.99418	0.331
P-0019370-T01-IM6	17	0.679	19.91	117.118%	3.963	73.591%	1.24088	0.631
P-0019374-T01-IM6	2	0.516	3.404	170.2%	1.253	88.6%	3.85612	0.518
P-0019390-T01-IM6	54	0.668	56.759	105.109%	9.232	74.394%	0.85449	0.558
P-0019418-T01-IM6	5	0.611	7.845	156.9%	1.862	83.271%	1.70468	0.624
P-0019419-T01-IM6	6	0.616	7.574	126.233%	1.929	78.751%	1.79117	0.582
P-0019426-T01-IM6	32	0.745	33.354	104.231%	5.167	67.846%	0.8672	0.688
P-0019436-T01-IM6	9	0.553	13.373	148.589%	2.513	83.767%	1.81468	0.491
P-0019444-T01-IM6	41	0.717	41.345	100.841%	6.798	69.746%	0.94187	0.636
P-0019450-T01-IM6	4	0.379	7.223	180.575%	2.278	92.999%	2.52367	0.351
P-0019451-T01-IM6	11	0.466	16.495	149.955%	3.196	88.641%	1.86143	0.368
P-0019455-T01-IM6	3	0.529	5.189	172.967%	1.544	89.143%	2.05315	0.573
P-0019459-T02-IM6	5	0.482	8.49	169.8%	1.995	89.219%	2.00348	0.473
P-0019461-T01-IM6	2	0.135	3.887	194.35%	1.405	99.349%	3.56814	0.05
P-0019467-T01-IM6	7	0.555	10.562	150.886%	2.221	83.946%	1.80174	0.511
P-0019469-T01-IM6	6	0.561	9.133	152.217%	2.054	83.854%	1.74003	0.529
P-0019473-T01-IM6	12	0.407	19.313	160.942%	3.663	91.575%	2.17197	0.288
P-0019474-T01-IM6	5	0.634	6.275	125.5%	2.062	77.936%	1.27118	0.617
P-0019485-T01-IM6	10	0.605	15.851	158.51%	3.3	82.5%	1.71074	0.6
P-0019491-T01-IM6	3	0.34	5.478	182.6%	1.635	94.397%	3.2307	0.307
P-0019495-T01-IM6	14	0.682	19.884	142.029%	4.185	76.407%	1.45642	0.671
P-0019507-T01-IM6	10	0.577	15.525	155.25%	3.08	82.316%	1.8856	0.534
P-0019513-T01-IM6	4	0.158	7.636	190.9%	1.992	99.6%	3.543	0.019
P-0019533-T01-IM6	1	0.26	1.894	189.4%	0.967	96.7%	2.93749	0.242
P-0019541-T01-IM6	1	0.162	1.949	194.9%	0.987	98.7%	3.66879	0.126
P-0019552-T01-IM6	3	0.55	5.089	169.633%	1.522	87.873%	1.91719	0.578
P-0019553-T01-IM6	3	0.199	5.675	189.167%	1.702	98.265%	3.22856	0.112
P-0019558-T01-IM6	3	0.14	5.771	192.367%	1.731	99.939%	3.52226	0.034
P-0019559-T01-IM6	4	0.586	6.241	156.025%	2.007	81.935%	1.94933	0.572
P-0019560-T01-IM6	2	0.728	2.829	141.45%	1.074	75.943%	1.27165	0.732
P-0019562-T01-IM6	2	0.268	3.568	178.4%	1.375	97.227%	3.25462	0.235
P-0019597-T01-IM6	1	0.075	1.976	197.6%	1.001	100.1%	4.435	0.012
P-0019599-T01-IM6	36	0.759	40.047	111.242%	6.681	68.188%	0.97465	0.739
P-0019600-T01-IM6	13	0.828	12.159	93.531%	4.066	62.006%	0.72225	0.826
P-0019607-T06-IM6	3	0.387	5.407	180.233%	1.613	93.127%	3.05724	0.372
P-0019612-T02-IM6	4	0.379	7.105	177.625%	1.858	92.9%	2.37823	0.337
P-0019647-T01-IM6	5	0.464	7.617	152.34%	2.344	88.595%	1.95257	0.43
P-0019676-T01-IM6	1	0.663	1.623	162.3%	0.839	83.9%	1.66956	0.674
P-0019696-T01-IM6	3	0.59	5.096	169.867%	1.514	87.411%	1.90709	0.658
P-0019700-T01-IM6	18	0.624	24.599	136.661%	4.151	78.447%	1.53231	0.557
P-0019713-T01-IM6	12	0.458	18.661	155.508%	3.654	91.35%	2.3203	0.375
P-0019765-T02-IM6	25	0.629	31.325	125.3%	5.109	77.912%	1.16157	0.539
P-0019772-T01-IM6	5	0.182	9.441	188.82%	2.217	99.147%	3.08063	0.019
P-0019802-T01-IM6	2	0.336	3.72	186.0%	1.344	95.035%	3.14839	0.33
P-0019804-T01-IM6	8	0.425	12.965	162.062%	2.561	90.545%	2.30681	0.326
P-0019805-T01-IM6	6	0.321	10.608	176.8%	2.322	94.795%	2.43832	0.212
P-0019844-T01-IM6	1	0.191	1.944	194.4%	0.983	98.3%	3.57072	0.167
P-0019845-T01-IM6	3	0.536	4.862	162.067%	1.496	86.372%	2.7357	0.526
P-0019852-T02-IM6	3	0.215	5.684	189.467%	1.693	97.745%	3.89285	0.128
P-0019856-T02-IM6	5	0.599	6.828	136.56%	1.797	80.364%	1.76672	0.57
P-0019857-T01-IM6	2	0.229	3.788	189.4%	1.377	97.369%	3.19723	0.18
P-0019897-T01-IM6	1	0.178	1.944	194.4%	0.984	98.4%	3.57236	0.148
P-0019904-T01-IM6	47	0.788	44.039	93.7%	6.669	61.655%	0.76912	0.727
P-0019914-T02-IM6	9	0.73	9.887	109.856%	2.269	68.413%	1.36125	0.704
P-0019936-T01-IM6	11	0.602	14.917	135.609%	2.658	80.142%	1.51472	0.532
P-0019950-T01-IM6	14	0.612	18.93	135.214%	2.975	79.51%	1.26472	0.526
P-0019959-T01-IM6	2	0.476	3.235	161.75%	1.248	88.247%	3.07663	0.459
P-0019961-T01-IM6	8	0.53	13.072	163.4%	3.005	86.747%	1.94406	0.519
P-0019977-T01-IM6	21	0.685	22.284	106.114%	4.433	72.878%	1.24807	0.627
P-0019978-T02-IM6	22	0.393	33.687	153.123%	5.135	93.752%	1.74734	0.159
P-0019981-T01-IM6	3	0.254	5.616	187.2%	2.164	96.777%	2.90681	0.216
P-0019982-T01-IM6	11	0.377	18.393	167.209%	3.341	92.663%	2.04561	0.228
P-0020011-T01-IM6	8	0.358	13.766	172.075%	2.643	93.444%	2.51275	0.224
P-0020014-T01-IM6	8	0.563	12.952	161.9%	2.908	83.947%	2.06214	0.536
P-0020037-T01-IM6	5	0.349	8.856	177.12%	2.096	93.736%	2.32982	0.271
P-0020044-T01-IM6	14	0.689	19.569	139.779%	3.305	73.902%	1.40454	0.655
P-0020076-T02-IM6	4	0.383	7.032	175.8%	1.852	92.6%	2.72193	0.337
P-0020119-T01-IM6	2	0.079	3.938	196.9%	1.419	100.338%	4.19777	-0.041
P-0020124-T01-IM6	1	0.076	1.978	197.8%	1.0	100.0%	4.48897	0.008
P-0020133-T01-IM6	64	0.94	44.552	69.612%	8.029	37.765%	0.5362	0.937
P-0020137-T01-IM6	2	0.53	3.527	176.35%	1.275	90.156%	2.29625	0.578
P-0020138-T01-IM6	7	0.359	12.02	171.714%	3.102	93.529%	2.38042	0.301
P-0020158-T01-IM6	5	0.26	9.207	184.14%	2.162	96.688%	2.7615	0.138
P-0020160-T01-IM6	4	0.259	7.428	185.7%	1.932	96.6%	3.00786	0.164
P-0020171-T01-IM6	9	0.477	14.033	155.922%	2.637	87.9%	1.94163	0.384
P-0020172-T01-IM6	20	0.648	23.58	117.9%	3.736	76.261%	1.2423	0.547
P-0020177-T01-IM6	3	0.316	5.304	176.8%	1.646	95.032%	2.60936	0.267
P-0020184-T01-IM6	6	0.405	10.198	169.967%	2.604	92.065%	2.20077	0.368
P-0020185-T01-IM6	2	0.155	3.87	193.5%	1.399	98.924%	3.82114	0.078
P-0020189-T01-IM6	5	0.437	8.551	171.02%	2.025	90.561%	1.98341	0.396
P-0020192-T01-IM6	9	0.428	14.305	158.944%	2.716	90.533%	1.96925	0.317
P-0020224-T01-IM6	18	0.526	24.528	136.267%	3.625	85.442%	1.4406	0.343
P-0020231-T01-IM6	7	0.555	10.553	150.757%	2.22	83.908%	1.81383	0.512
P-0020236-T05-IM6	2	0.321	3.669	183.45%	1.342	94.894%	2.5496	0.293
P-0020259-T01-IM6	4	0.362	7.121	178.025%	1.868	93.4%	2.27784	0.311
P-0020273-T02-IM6	3	0.544	5.034	167.8%	1.516	87.526%	2.01625	0.555
P-0020347-T01-IM6	4	0.537	6.732	168.3%	1.755	87.75%	1.85891	0.56
P-0020406-T01-IM6	10	0.57	14.999	149.99%	2.631	83.2%	1.48375	0.52
P-0020413-T01-IM6	2	0.211	3.824	191.2%	1.382	97.722%	3.16964	0.155
P-0020437-T02-IM6	23	0.713	25.501	110.874%	4.267	70.149%	1.06123	0.65
P-0020438-T01-IM6	7	0.586	10.369	148.129%	2.177	82.283%	1.60331	0.552
P-0020455-T01-IM6	45	0.898	31.8	70.667%	5.063	44.236%	0.59645	0.877
P-0020458-T01-IM6	1	0.425	1.875	187.5%	0.947	94.7%	2.76952	0.493
P-0020490-T01-IM6	4	0.557	6.016	150.4%	1.676	83.8%	1.87166	0.533
P-0020497-T01-IM6	8	0.473	12.675	158.438%	2.494	88.176%	2.10968	0.392
P-0020503-T01-IM6	9	0.449	14.635	162.611%	2.683	89.433%	1.93426	0.346
P-0020506-T01-IM6	1	0.124	1.964	196.4%	0.993	99.3%	4.00374	0.074
P-0020513-T02-IM6	4	0.648	6.206	155.15%	1.639	81.95%	1.64418	0.668
P-0020521-T01-IM6	3	0.111	5.84	194.667%	2.229	99.684%	3.87322	0.018
P-0020543-T01-IM6	9	0.463	13.567	150.744%	2.697	89.9%	2.14707	0.376
P-0020555-T01-IM6	2	0.245	3.717	185.85%	1.372	97.015%	2.95322	0.202
P-0020557-T01-IM6	2	0.335	3.815	190.75%	1.925	96.25%	3.07479	0.387
P-0020570-T01-IM6	7	0.351	12.248	174.971%	2.477	93.622%	2.20272	0.233
P-0020572-T01-IM6	2	0.533	3.384	169.2%	1.245	88.035%	2.84032	0.538
P-0020579-T01-IM6	4	0.213	7.512	187.8%	1.959	97.95%	3.0598	0.099
P-0020664-T01-IM6	11	0.634	15.964	145.127%	2.848	78.989%	1.48572	0.6
P-0020672-T01-IM6	2	0.348	3.71	185.5%	1.341	94.823%	2.64974	0.347
P-0020674-T01-IM6	1	0.21	1.938	193.8%	0.98	98.0%	3.47215	0.195
P-0020678-T01-IM6	2	0.492	3.208	160.4%	1.238	87.54%	2.46521	0.477
P-0020685-T02-IM6	2	0.304	3.694	184.7%	1.349	95.389%	3.08382	0.273
P-0020717-T01-IM6	6	0.479	9.71	161.833%	2.159	88.141%	1.95108	0.428
P-0020721-T01-IM6	11	0.519	15.593	141.755%	2.84	85.629%	1.79455	0.42
P-0020747-T05-IM6	9	0.526	13.337	148.189%	2.826	85.207%	1.84039	0.467
P-0020761-T01-IM6	16	0.431	25.009	156.306%	3.843	90.58%	1.7545	0.232
P-0020766-T01-IM6	6	0.447	9.926	165.433%	2.196	89.651%	2.20857	0.386
P-0020776-T01-IM6	13	0.434	21.044	161.877%	3.715	90.102%	1.95671	0.308
P-0020779-T01-IM6	11	0.483	16.804	152.764%	2.905	87.589%	1.72376	0.366
P-0020782-T01-IM6	5	0.387	8.634	172.68%	2.063	92.26%	2.57791	0.322
P-0020803-T03-IM6	2	0.103	3.905	195.25%	1.418	100.268%	3.81818	0.017
P-0020820-T02-IM6	19	0.474	26.665	140.342%	4.076	88.946%	1.41198	0.272
P-0020823-T02-IM6	6	0.54	9.178	152.967%	2.078	84.834%	1.82567	0.5
P-0020825-T01-IM6	4	0.477	6.875	171.875%	1.795	89.75%	2.00197	0.475
P-0020828-T01-IM6	6	0.525	9.362	156.033%	2.101	85.773%	1.93801	0.484
P-0020861-T01-IM6	13	0.642	17.247	132.669%	3.011	77.744%	1.31661	0.592
P-0020874-T01-IM6	8	0.478	13.115	163.938%	3.069	88.594%	1.8352	0.439
P-0020883-T01-IM6	8	0.221	14.972	187.15%	3.405	98.294%	2.93108	0.083
P-0020940-T01-IM6	31	0.584	37.52	121.032%	6.344	81.227%	1.17462	0.46
P-0020944-T01-IM6	5	0.176	9.409	188.18%	2.615	98.838%	3.17854	0.052
P-0020945-T02-IM6	38	0.709	38.488	101.284%	5.743	70.691%	1.03324	0.599
P-0020950-T01-IM6	10	0.733	11.368	113.68%	2.433	70.235%	0.96707	0.711
P-0020955-T01-IM6	8	0.476	12.833	160.412%	2.793	88.322%	1.9645	0.421
P-0020962-T01-IM6	3	0.529	5.106	170.2%	1.531	88.392%	2.16155	0.546
P-0020966-T05-IM6	17	0.585	23.045	135.559%	4.066	81.32%	1.27184	0.505
P-0020986-T01-IM6	15	0.47	22.674	151.16%	4.413	88.26%	1.68295	0.375
P-0020998-T01-IM6	3	0.49	4.961	165.367%	1.528	88.219%	2.71155	0.471
P-0021003-T01-IM6	4	0.266	7.34	183.5%	1.93	96.5%	2.7597	0.178
P-0021022-T01-IM6	7	0.475	11.299	161.414%	2.335	88.255%	2.13073	0.411
P-0021029-T01-IM6	5	0.443	8.649	172.98%	2.028	90.695%	2.20298	0.421
P-0021034-T01-IM6	7	0.461	11.576	165.371%	2.358	89.124%	1.91177	0.4
P-0021038-T01-IM6	1	0.074	1.978	197.8%	1.0	100.0%	4.51768	0.005
P-0021044-T01-IM6	9	0.629	14.319	159.1%	3.177	82.03%	1.82149	0.642
P-0021054-T01-IM6	8	0.842	7.62	95.25%	1.977	57.071%	0.82643	0.835
P-0021062-T01-IM6	2	0.272	3.773	188.65%	1.364	96.449%	2.87198	0.242
P-0021088-T01-IM6	15	0.586	21.306	142.04%	3.733	81.461%	1.51498	0.518
P-0021093-T01-IM6	9	0.325	15.477	171.967%	2.854	95.133%	2.2881	0.161
P-0021100-T01-IM6	13	0.501	19.328	148.677%	3.353	86.574%	1.51467	0.391
P-0021102-T01-IM6	4	0.26	7.37	184.25%	1.933	96.65%	2.79952	0.169
P-0021105-T01-IM6	4	0.249	7.424	185.6%	1.938	96.9%	2.81874	0.152
P-0021113-T01-IM6	2	0.142	3.889	194.45%	1.402	99.136%	3.63188	0.053
P-0021120-T01-IM6	13	0.639	17.83	137.154%	3.214	77.951%	1.60095	0.593
P-0021124-T01-IM6	1	0.26	1.894	189.4%	0.967	96.7%	2.93749	0.242
P-0021150-T01-IM6	4	0.268	7.368	184.2%	1.928	96.4%	2.8676	0.179
P-0021196-T01-IM6	5	0.601	8.097	161.94%	2.711	81.74%	2.83404	0.592
P-0021224-T01-IM6	4	0.485	6.199	154.975%	2.174	88.753%	2.16741	0.47
P-0021227-T01-IM6	7	0.416	11.814	168.771%	2.734	91.133%	2.1051	0.355
P-0021228-T01-IM6	6	0.395	10.15	169.167%	2.25	91.856%	2.33453	0.316
P-0021236-T01-IM6	5	0.395	8.582	171.64%	2.445	92.412%	2.44701	0.362
P-0021259-T01-IM6	3	0.394	5.396	179.867%	1.61	92.953%	2.51393	0.382
P-0021262-T01-IM6	1	0.296	1.913	191.3%	0.967	96.7%	3.13256	0.313
P-0021270-T01-IM6	8	0.575	12.672	158.4%	2.657	84.022%	1.68627	0.562
P-0021284-T01-IM6	2	0.633	3.269	163.45%	1.198	84.711%	1.94403	0.655
P-0021285-T01-IM6	1	0.233	1.931	193.1%	0.976	97.6%	3.37047	0.226
P-0021291-T01-IM6	21	0.56	27.417	130.557%	4.615	82.888%	1.40722	0.442
P-0021295-T01-IM6	8	0.426	13.156	164.45%	2.559	90.474%	2.13403	0.327
P-0021318-T01-IM6	5	0.45	8.463	169.26%	2.373	89.691%	2.27726	0.417
P-0021324-T01-IM6	5	0.165	9.497	189.94%	2.228	99.639%	3.22011	-0.009
P-0021329-T01-IM6	17	0.635	22.765	133.912%	4.31	77.41%	1.42979	0.583
P-0021349-T01-IM6	8	0.542	12.046	150.575%	2.389	84.464%	1.82744	0.485
P-0021367-T01-IM6	9	0.452	14.341	159.344%	2.676	89.2%	2.00416	0.35
P-0021387-T01-IM6	55	0.786	50.682	92.149%	8.224	62.89%	0.79348	0.737
P-0021408-T01-IM6	11	0.485	16.774	152.491%	3.607	87.483%	1.91176	0.417
P-0021419-T03-IM6	76	0.859	53.995	71.046%	7.782	51.313%	0.50223	0.804
P-0021422-T01-IM6	2	0.195	3.838	191.9%	1.387	98.076%	3.36779	0.133
P-0021429-T01-IM6	1	0.178	1.944	194.4%	0.984	98.4%	3.57236	0.148
P-0021438-T01-IM6	3	0.115	5.835	194.5%	1.734	100.113%	3.75311	-0.023
P-0021442-T01-IM6	11	0.545	17.141	155.827%	3.039	84.287%	1.9097	0.479
P-0021470-T01-IM6	14	0.373	22.515	160.821%	4.359	92.934%	1.98384	0.232
P-0021495-T01-IM6	1	0.22	1.875	187.5%	0.978	97.8%	2.77387	0.197
P-0021500-T01-IM6	2	0.166	3.861	193.05%	1.396	98.712%	3.85602	0.093
P-0021521-T01-IM6	11	0.473	17.013	154.664%	3.176	88.086%	1.77667	0.375
P-0021535-T01-IM6	14	0.639	18.256	130.4%	3.507	78.419%	1.4088	0.6
P-0021539-T01-IM6	2	0.065	3.946	197.3%	1.426	100.833%	4.43989	-0.049
P-0021574-T03-IM6	10	0.567	14.848	148.48%	3.326	83.15%	1.51191	0.529
P-0021578-T01-IM6	4	0.463	5.893	147.325%	1.785	89.25%	2.45214	0.427
P-0021623-T01-IM6	11	0.511	16.494	149.945%	3.1	85.979%	1.93534	0.426
P-0021628-T01-IM6	13	0.545	17.916	137.815%	3.252	83.966%	1.48492	0.452
P-0021630-T01-IM6	4	0.405	6.978	174.45%	1.838	91.9%	2.52602	0.365
P-0021663-T01-IM6	3	0.482	5.261	175.367%	1.567	90.471%	2.23945	0.506
P-0021675-T01-IM6	3	0.355	5.417	180.567%	1.625	93.819%	3.51129	0.321
P-0021691-T01-IM6	3	0.541	5.171	172.367%	1.539	88.854%	2.02029	0.589
P-0021693-T01-IM6	4	0.27	7.673	191.825%	3.881	97.025%	3.197	0.273
P-0021703-T01-IM6	1	0.726	1.704	170.4%	0.863	86.3%	1.90887	0.784
P-0021709-T01-IM6	8	0.422	12.892	161.15%	3.403	90.949%	1.89236	0.376
P-0021718-T01-IM6	5	0.474	8.043	160.86%	1.974	88.28%	2.58801	0.429
P-0021735-T01-IM6	17	0.417	25.979	152.818%	4.189	91.411%	1.81715	0.22
P-0021736-T01-IM6	8	0.618	12.406	155.075%	2.812	81.175%	2.02769	0.604
P-0021754-T01-IM6	3	0.559	4.348	144.933%	1.441	83.196%	1.61798	0.54
P-0021773-T01-IM6	21	0.507	28.901	137.624%	4.5	86.603%	1.36759	0.336
P-0021778-T01-IM6	6	0.451	10.047	167.45%	2.198	89.733%	2.10385	0.397
P-0021797-T01-IM6	3	0.49	5.248	174.933%	1.563	90.24%	2.19749	0.518
P-0021831-T01-IM6	1	0.425	1.875	187.5%	0.947	94.7%	2.76952	0.493
P-0021833-T01-IM6	15	0.615	19.175	127.833%	3.256	78.97%	1.59433	0.529
P-0021837-T01-IM6	2	0.192	3.807	190.35%	1.391	98.359%	3.61314	0.134
P-0021839-T01-IM6	2	0.21	3.824	191.2%	1.383	97.793%	3.31848	0.155
P-0021843-T02-IM6	2	0.318	3.735	186.75%	1.35	95.459%	3.49549	0.305
P-0021849-T01-IM6	2	0.205	3.67	183.5%	1.412	99.843%	3.29588	0.166
P-0021861-T01-IM6	41	0.689	43.838	106.922%	7.01	72.69%	0.93891	0.596
P-0021862-T01-IM6	4	0.256	7.434	185.85%	1.934	96.7%	2.82185	0.16
P-0021866-T01-IM6	6	0.347	10.187	169.783%	2.308	94.224%	2.49992	0.256
P-0021871-T01-IM6	17	0.523	23.692	139.365%	3.718	85.297%	1.47801	0.37
P-0021872-T01-IM6	12	0.382	19.097	159.142%	3.931	92.655%	1.97069	0.267
P-0021873-T01-IM6	28	0.748	27.439	97.996%	3.986	66.433%	0.87442	0.655
P-0021878-T02-IM6	6	0.342	10.595	176.583%	2.302	93.979%	2.48368	0.241
P-0021879-T01-IM6	1	0.042	1.987	198.7%	1.005	100.5%	5.07412	-0.039
P-0021884-T01-IM6	1	0.21	1.938	193.8%	0.98	98.0%	3.47215	0.195
P-0021896-T01-IM6	34	0.655	38.915	114.456%	5.25	77.407%	1.07917	0.501
P-0021980-T01-IM6	2	0.212	3.787	189.35%	1.383	97.793%	3.02022	0.159
P-0021987-T02-IM6	2	0.375	3.687	184.35%	1.332	94.187%	2.77347	0.385
P-0021992-T01-IM6	28	0.586	36.679	130.996%	6.099	81.501%	1.3714	0.486
P-0022011-T01-IM6	13	0.424	20.208	155.446%	3.52	90.886%	1.85071	0.276
P-0022047-T01-IM6	11	0.454	17.094	155.4%	3.212	89.085%	1.81274	0.348
P-0022097-T02-IM6	4	0.314	7.258	181.45%	1.899	94.95%	2.75137	0.245
P-0022103-T01-IM6	4	0.373	6.655	166.375%	1.863	93.15%	2.81539	0.321
P-0022127-T01-IM6	3	0.283	5.581	186.033%	1.662	95.956%	2.70081	0.228
P-0022129-T01-IM6	2	0.3	3.75	187.5%	1.355	95.813%	2.86624	0.28
P-0022138-T01-IM6	3	0.189	5.688	189.6%	1.708	98.611%	3.59361	0.1
P-0022174-T01-IM6	9	0.787	11.491	127.678%	2.795	67.789%	1.39116	0.787
P-0022184-T01-IM6	3	0.514	5.149	171.633%	1.542	89.027%	1.95504	0.53
P-0022186-T01-IM6	16	0.489	24.909	155.681%	4.454	87.35%	1.81011	0.395
P-0022198-T03-IM6	7	0.401	11.858	169.4%	2.751	91.7%	2.15137	0.334
P-0022247-T01-IM6	16	0.666	21.407	133.794%	3.549	75.665%	1.33163	0.617
P-0022251-T01-IM6	13	0.61	17.913	137.792%	3.268	79.261%	1.75038	0.547
P-0022254-T01-IM6	2	0.66	3.327	166.35%	1.207	85.348%	1.78915	0.709
P-0022283-T01-IM6	9	0.38	15.277	169.744%	3.069	92.534%	2.01276	0.273
P-0022289-T01-IM6	2	0.074	3.942	197.1%	1.421	100.48%	4.23577	-0.049
P-0022290-T01-IM6	3	0.347	5.467	182.233%	1.632	94.224%	2.42362	0.317
P-0022303-T01-IM6	1	0.118	1.965	196.5%	0.994	99.4%	4.05478	0.065
P-0022304-T01-IM6	1	0.156	1.951	195.1%	0.988	98.8%	3.70581	0.118
P-0022332-T01-IM6	14	0.498	20.877	149.121%	3.882	86.804%	1.69612	0.405
P-0022353-T01-IM6	1	0.112	1.965	196.5%	0.995	99.5%	4.03377	0.061
P-0022368-T01-IM6	2	0.296	3.695	184.75%	1.352	95.601%	2.59161	0.263
P-0022372-T01-IM6	8	0.688	9.218	115.225%	2.057	72.726%	1.39406	0.653
P-0022378-T01-IM6	10	0.522	14.857	148.57%	2.699	85.35%	1.66179	0.434
P-0022380-T03-IM6	12	0.602	17.192	143.267%	3.033	81.06%	1.43172	0.554
P-0022424-T01-IM6	2	0.165	3.862	193.1%	1.396	98.712%	3.87474	0.092
P-0022429-T01-IM6	11	0.281	19.233	174.845%	3.75	96.825%	2.22776	0.113
P-0022433-T01-IM6	19	0.69	22.054	116.074%	3.623	72.46%	1.19247	0.619
P-0022450-T01-IM6	2	0.425	3.749	187.45%	1.894	94.7%	2.76952	0.493
P-0022453-T01-IM6	13	0.429	20.308	156.215%	3.73	90.466%	1.82011	0.304
P-0022457-T01-IM6	27	0.664	35.063	129.863%	5.371	75.209%	1.22616	0.59
P-0022458-T04-IM6	3	0.622	4.164	138.8%	1.375	79.386%	2.54998	0.607
P-0022461-T02-IM6	2	0.265	3.793	189.65%	1.367	96.661%	3.44381	0.237
P-0022484-T01-IM6	2	0.285	3.777	188.85%	1.361	96.237%	3.17037	0.268
P-0022491-T01-IM6	2	0.223	3.814	190.7%	1.379	97.51%	3.94771	0.172
P-0022505-T01-IM6	2	0.325	3.71	185.5%	1.345	95.106%	2.7017	0.307
P-0022509-T01-IM6	1	0.726	1.704	170.4%	0.863	86.3%	1.90887	0.784
P-0022529-T01-IM6	2	0.162	3.874	193.7%	1.396	98.712%	3.57839	0.082
P-0022578-T01-IM6	1	0.115	1.966	196.6%	0.994	99.4%	4.07662	0.062
P-0022602-T01-IM6	10	0.554	14.471	144.71%	2.639	83.453%	1.71662	0.478
P-0022604-T01-IM6	6	0.433	9.972	166.2%	2.21	90.223%	2.18366	0.367
P-0022644-T01-IM6	3	0.291	5.526	184.2%	1.657	95.667%	2.5561	0.236
P-0022654-T01-IM6	5	0.513	7.657	153.14%	1.923	85.999%	2.11417	0.474
P-0022671-T01-IM6	7	0.485	11.05	157.857%	2.318	87.612%	1.84761	0.42
P-0022687-T01-IM6	4	0.458	5.916	147.9%	1.791	89.55%	2.69743	0.421
P-0022716-T01-IM6	9	0.462	14.225	158.056%	2.66	88.667%	1.893	0.364
P-0022729-T01-IM6	1	0.065	1.981	198.1%	1.001	100.1%	4.64952	-0.008
P-0022731-T01-IM6	8	0.584	10.981	137.262%	2.297	81.211%	1.883	0.53
P-0022763-T01-IM6	3	0.416	5.363	178.767%	1.6	92.376%	2.4656	0.413
P-0022766-T01-IM6	7	0.48	11.027	157.529%	2.323	87.801%	2.05911	0.413
P-0022777-T01-IM6	1	0.296	1.913	191.3%	0.967	96.7%	3.13256	0.313
P-0022794-T01-IM6	35	0.74	35.063	100.18%	5.339	67.265%	0.79156	0.659
P-0022800-T01-IM6	11	0.531	16.395	149.045%	3.295	85.077%	1.72857	0.47
P-0022806-T01-IM6	13	0.404	20.407	156.977%	3.565	92.048%	1.97876	0.25
P-0022808-T01-IM6	5	0.677	6.792	135.84%	1.982	74.913%	1.84563	0.664
P-0022809-T01-IM6	6	0.229	11.005	183.417%	2.406	98.225%	2.76317	0.081
P-0022819-T01-IM6	8	0.559	12.161	152.012%	2.679	84.717%	1.65561	0.54
P-0022830-T01-IM6	5	0.376	8.824	176.48%	2.077	92.886%	2.26275	0.315
P-0022838-T01-IM6	5	0.462	8.086	161.72%	2.347	88.708%	2.26592	0.427
P-0022844-T02-IM6	10	0.475	16.258	162.58%	3.056	88.219%	1.78905	0.396
P-0022848-T01-IM6	6	0.434	10.199	169.983%	2.217	90.509%	2.0364	0.379
P-0022866-T01-IM6	1	0.065	1.981	198.1%	1.001	100.1%	4.64952	-0.008
P-0022881-T01-IM6	10	0.727	13.253	132.53%	2.682	71.679%	1.25031	0.712
P-0022891-T03-IM6	9	0.704	11.042	122.689%	3.503	73.043%	1.46205	0.693
P-0022922-T01-IM6	19	0.565	25.309	133.205%	3.96	82.572%	1.53365	0.433
P-0022923-T01-IM6	3	0.18	5.725	190.833%	1.709	98.669%	3.26881	0.081
P-0022926-T01-IM6	2	0.277	3.769	188.45%	1.362	96.308%	3.0241	0.247
P-0022930-T01-IM6	5	0.177	9.444	188.88%	2.222	99.371%	2.99233	0.017
P-0022931-T01-IM6	3	0.182	5.731	191.033%	1.707	98.554%	3.24754	0.081
P-0022949-T01-IM6	9	0.477	14.433	160.367%	2.643	88.1%	2.16586	0.391
